Time,Source,Destination,Protocol,Length
1775492795.5519867,20.189.173.25,192.168.31.42,6,155
1775492795.5519867,20.189.173.25,192.168.31.42,6,155
1775492795.5519867,192.168.31.42,20.189.173.25,6,89
1775492795.5519867,192.168.31.42,20.189.173.25,6,89
1775492795.85331,192.168.31.42,20.189.173.25,6,89
1775492795.85331,192.168.31.42,20.189.173.25,6,89
1775492795.85331,20.189.173.25,192.168.31.42,6,54
1775492795.85331,20.189.173.25,192.168.31.42,6,54
1775492796.1011782,20.189.173.25,192.168.31.42,6,66
1775492796.1011782,20.189.173.25,192.168.31.42,6,66
1775492797.302513,192.168.31.42,20.189.173.25,6,167
1775492797.302513,192.168.31.42,20.189.173.25,6,167
1775492797.30551,192.168.31.42,20.189.173.25,6,1336
1775492797.30551,192.168.31.42,20.189.173.25,6,1336
1775492797.30718,192.168.31.42,20.189.173.25,6,1336
1775492797.30718,192.168.31.42,20.189.173.25,6,1336
1775492797.3161929,192.168.31.42,20.189.173.25,6,1336
1775492797.3161929,192.168.31.42,20.189.173.25,6,1336
1775492797.3161929,192.168.31.42,20.189.173.25,6,1336
1775492797.3161929,192.168.31.42,20.189.173.25,6,1336
1775492797.3331177,192.168.31.42,20.189.173.25,6,1336
1775492797.3381183,192.168.31.42,20.189.173.25,6,1336
1775492797.337111,192.168.31.42,20.189.173.25,6,1336
1775492797.3387198,192.168.31.42,20.189.173.25,6,1336
1775492797.3387198,192.168.31.42,20.189.173.25,6,1336
1775492797.3487825,192.168.31.42,20.189.173.25,6,690
1775492797.350781,192.168.31.42,20.189.173.25,6,690
1775492797.3673754,192.168.31.42,239.255.255.250,17,179
1775492797.3683715,192.168.31.42,239.255.255.250,17,179
1775492797.5396237,20.189.173.25,192.168.31.42,6,54
1775492797.5396237,20.189.173.25,192.168.31.42,6,54
1775492797.5507963,20.189.173.25,192.168.31.42,6,54
1775492797.5507963,20.189.173.25,192.168.31.42,6,54
1775492797.5547957,20.189.173.25,192.168.31.42,6,54
1775492797.5557952,20.189.173.25,192.168.31.42,6,54
1775492797.557412,20.189.173.25,192.168.31.42,6,54
1775492797.557412,20.189.173.25,192.168.31.42,6,54
1775492797.6062942,20.189.173.25,192.168.31.42,6,54
1775492797.6062942,20.189.173.25,192.168.31.42,6,54
1775492797.7703547,20.189.173.25,192.168.31.42,6,156
1775492797.7693558,20.189.173.25,192.168.31.42,6,156
1775492797.821332,192.168.31.42,20.189.173.25,6,54
1775492797.8223348,192.168.31.42,20.189.173.25,6,54
1775492797.8793223,216.24.57.251,192.168.31.42,6,82
1775492797.8793223,216.24.57.251,192.168.31.42,6,82
1775492797.8853307,192.168.31.42,216.24.57.251,6,86
1775492797.8853307,192.168.31.42,216.24.57.251,6,86
1775492797.9285955,216.24.57.251,192.168.31.42,6,54
1775492798.2849686,192.168.31.124,255.255.255.255,17,262
1775492798.2849686,192.168.31.124,255.255.255.255,17,262
1775492798.675678,192.168.31.42,192.168.31.1,17,76
1775492798.675678,192.168.31.42,192.168.31.1,17,76
1775492798.6830127,192.168.31.42,192.168.31.1,17,76
1775492798.6850119,192.168.31.42,192.168.31.1,17,76
1775492798.7060103,192.168.31.1,224.0.0.1,2,50
1775492798.7165053,192.168.31.42,192.168.31.1,17,76
1775492798.7165053,192.168.31.42,192.168.31.1,17,76
1775492798.7225153,192.168.31.42,192.168.31.1,17,76
1775492798.7215135,192.168.31.42,192.168.31.1,17,76
1775492798.729829,192.168.31.1,192.168.31.42,17,207
1775492798.730877,192.168.31.1,192.168.31.42,17,207
1775492798.7390547,192.168.31.1,192.168.31.42,17,183
1775492798.7400556,192.168.31.1,192.168.31.42,17,183
1775492799.1023693,192.168.31.42,224.0.0.22,2,70
1775492799.1063719,192.168.31.42,224.0.0.22,2,70
1775492799.634589,192.168.31.42,20.189.173.25,6,167
1775492799.6395895,192.168.31.42,20.189.173.25,6,1336
1775492799.6395895,192.168.31.42,20.189.173.25,6,1336
1775492799.6502852,192.168.31.42,20.189.173.25,6,1336
1775492799.6542857,192.168.31.42,20.189.173.25,6,1336
1775492799.6602933,192.168.31.42,20.189.173.25,6,1336
1775492799.6632862,192.168.31.42,20.189.173.25,6,167
1775492799.6652853,192.168.31.42,20.189.173.25,6,1336
1775492799.6712844,192.168.31.42,20.189.173.25,6,1336
1775492799.672286,192.168.31.42,20.189.173.25,6,1336
1775492799.677284,192.168.31.42,20.189.173.25,6,1336
1775492799.6792858,192.168.31.42,20.189.173.25,6,1336
1775492799.689328,192.168.31.42,20.189.173.25,6,1336
1775492799.689328,192.168.31.42,20.189.173.25,6,1336
1775492799.689328,192.168.31.42,20.189.173.25,6,1336
1775492799.699719,192.168.31.42,20.189.173.25,6,1336
1775492799.7037153,192.168.31.42,20.189.173.25,6,1336
1775492799.7057154,192.168.31.42,20.189.173.25,6,352
1775492799.709834,192.168.31.42,20.189.173.25,6,1336
1775492799.717629,192.168.31.42,20.189.173.25,6,1336
1775492799.7226257,192.168.31.42,20.189.173.25,6,1336
1775492799.7276275,192.168.31.42,20.189.173.25,6,1336
1775492799.7348456,192.168.31.42,20.189.173.25,6,1336
1775492799.735847,192.168.31.42,20.189.173.25,6,1336
1775492799.735847,192.168.31.42,20.189.173.25,6,1336
1775492799.7516823,192.168.31.42,20.189.173.25,6,352
1775492800.0743225,192.168.31.42,224.0.0.22,2,54
1775492800.1173236,192.168.31.42,224.0.0.22,2,54
1775492800.9139938,192.168.31.42,239.255.255.250,17,179
1775492800.9259923,192.168.31.167,224.0.0.251,17,358
1775492801.0479398,192.168.31.42,239.255.255.250,17,179
1775492801.0657053,192.168.31.167,224.0.0.251,17,358
1775492801.1706269,192.168.31.167,224.0.0.251,17,179
1775492801.1756227,192.168.31.167,224.0.0.251,17,179
1775492801.3704925,192.168.31.167,224.0.0.251,17,238
1775492801.3831477,192.168.31.167,224.0.0.251,17,238
1775492801.577871,192.168.31.167,224.0.0.251,17,238
1775492801.5808725,192.168.31.167,224.0.0.251,17,238
1775492801.6278756,192.168.31.42,20.189.173.25,6,173
1775492801.6328745,192.168.31.42,20.189.173.25,6,173
1775492801.6398752,192.168.31.42,20.189.173.25,6,1336
1775492801.6448712,192.168.31.42,20.189.173.25,6,1336
1775492801.651872,192.168.31.42,20.189.173.25,6,1336
1775492801.656875,192.168.31.42,20.189.173.25,6,1336

1775492801.6618745,192.168.31.42,20.189.173.25,6,1336
1775492801.666872,192.168.31.42,20.189.173.25,6,1336
1775492801.6738799,192.168.31.42,20.189.173.25,6,1336
1775492801.6748781,192.168.31.42,20.189.173.25,6,1336
1775492801.6788735,192.168.31.42,20.189.173.25,6,1336
1775492801.683875,192.168.31.42,20.189.173.25,6,1336
1775492801.683875,192.168.31.42,20.189.173.25,6,1336
1775492801.6888764,192.168.31.42,20.189.173.25,6,1336
1775492801.6908755,192.168.31.42,20.189.173.25,6,1336
1775492801.6938763,192.168.31.42,20.189.173.25,6,1336
1775492801.699875,192.168.31.42,20.189.173.25,6,1336
1775492801.699875,192.168.31.42,20.189.173.25,6,1336
1775492801.7068753,192.168.31.42,20.189.173.25,6,1336
1775492801.712874,192.168.31.42,20.189.173.25,6,1336
1775492801.7068753,192.168.31.42,20.189.173.25,6,1336
1775492801.7368758,192.168.31.42,20.189.173.25,6,1336
1775492801.7538729,192.168.31.42,20.189.173.25,6,1336
1775492801.7598755,192.168.31.42,20.189.173.25,6,1336
1775492801.7648747,192.168.31.42,20.189.173.25,6,1076
1775492801.7698753,192.168.31.42,20.189.173.25,6,1336
1775492801.7748706,192.168.31.42,20.189.173.25,6,293
1775492801.7768738,192.168.31.42,20.189.173.25,6,1336
1775492801.7928712,192.168.31.167,224.0.0.251,17,358
1775492801.8238733,192.168.31.167,224.0.0.251,17,238
1775492801.8248756,192.168.31.42,20.189.173.25,6,1076
1775492801.829876,192.168.31.42,20.189.173.25,6,1336
1775492801.8368766,192.168.31.42,20.189.173.25,6,293
1775492801.852875,192.168.31.167,224.0.0.251,17,358
1775492801.8658774,192.168.31.167,224.0.0.251,17,238
1775492801.8728755,20.189.173.25,192.168.31.42,6,54
1775492801.8788738,20.189.173.25,192.168.31.42,6,54
1775492801.8868754,20.189.173.25,192.168.31.42,6,66
1775492801.8888755,20.189.173.25,192.168.31.42,6,54
1775492801.9018738,20.189.173.25,192.168.31.42,6,66
1775492801.9058752,20.189.173.25,192.168.31.42,6,54
1775492801.906874,20.189.173.25,192.168.31.42,6,66
1775492801.9118762,20.189.173.25,192.168.31.42,6,66
1775492801.912876,20.189.173.25,192.168.31.42,6,66
1775492801.9178762,20.189.173.25,192.168.31.42,6,66
1775492801.922873,20.189.173.25,192.168.31.42,6,66
1775492801.922873,20.189.173.25,192.168.31.42,6,66
1775492801.9278762,20.189.173.25,192.168.31.42,6,54
1775492801.9338784,20.189.173.25,192.168.31.42,6,66
1775492801.9348767,20.189.173.25,192.168.31.42,6,54
1775492801.9388747,20.189.173.25,192.168.31.42,6,66
1775492801.9428742,20.189.173.25,192.168.31.42,6,66
1775492801.9428742,20.189.173.25,192.168.31.42,6,66
1775492801.9488845,20.189.173.25,192.168.31.42,6,66
1775492801.9738746,20.189.173.25,192.168.31.42,6,54
1775492801.9748752,20.189.173.25,192.168.31.42,6,89
1775492801.9788759,20.189.173.25,192.168.31.42,6,54
1775492801.9798765,192.168.31.42,148.113.9.41,6,55
1775492801.9838717,20.189.173.25,192.168.31.42,6,66
1775492801.9888732,20.189.173.25,192.168.31.42,6,89
1775492801.9888732,192.168.31.42,20.189.173.25,6,54
1775492801.9948728,148.113.9.41,192.168.31.42,6,66
1775492801.9938748,192.168.31.42,148.113.9.41,6,55
1775492802.0008745,192.168.31.42,20.189.173.25,6,54
1775492802.0028753,192.168.31.167,224.0.0.251,17,179
1775492802.0078738,148.113.9.41,192.168.31.42,6,66
1775492802.0338712,192.168.31.167,224.0.0.251,17,179
1775492802.134878,192.168.31.42,192.168.31.1,17,90
1775492802.1398754,192.168.31.42,192.168.31.1,17,90
1775492802.144871,192.168.31.42,192.168.31.1,17,90
1775492802.142876,192.168.31.42,192.168.31.1,17,90
1775492802.1738749,192.168.31.1,192.168.31.42,17,208
1775492802.1838763,192.168.31.1,192.168.31.42,17,259
1775492802.1888723,192.168.31.1,192.168.31.42,17,208
1775492802.1968727,192.168.31.1,192.168.31.42,17,259
1775492802.1898735,20.189.173.25,192.168.31.42,6,157
1775492802.2208703,192.168.31.167,224.0.0.251,17,438
1775492802.226876,192.168.31.42,192.168.31.1,17,90
1775492802.2368758,192.168.31.1,192.168.31.42,17,195
1775492802.209877,20.189.173.25,192.168.31.42,6,157
1775492802.2418737,192.168.31.42,20.42.73.25,6,66
1775492802.2548745,192.168.31.42,20.189.173.25,6,89
1775492802.2608733,192.168.31.167,224.0.0.251,17,438
1775492802.2839005,192.168.31.42,192.168.31.1,17,90
1775492802.2918754,192.168.31.1,192.168.31.42,17,195
1775492802.3018732,192.168.31.42,20.42.73.25,6,66
1775492802.3088717,192.168.31.42,20.189.173.25,6,89
1775492802.4698732,20.42.73.25,192.168.31.42,6,66
1775492802.4898722,20.42.73.25,192.168.31.42,6,66
1775492802.499874,192.168.31.42,20.42.73.25,6,54
1775492802.5048742,192.168.31.42,20.42.73.25,6,251
1775492802.498875,192.168.31.42,20.42.73.25,6,54
1775492802.514873,192.168.31.42,20.42.73.25,6,251
1775492802.5188725,192.168.31.42,20.189.173.25,6,89
1775492802.5198724,192.168.31.42,20.189.173.25,6,89
1775492802.5318704,20.189.173.25,192.168.31.42,6,54
1775492802.5318704,20.189.173.25,192.168.31.42,6,54
1775492802.7613013,20.189.173.25,192.168.31.42,6,66
1775492802.7643054,20.189.173.25,192.168.31.42,6,66
1775492802.7673042,20.42.73.25,192.168.31.42,6,1316
1775492802.7943032,20.42.73.25,192.168.31.42,6,1316
1775492802.7983053,20.42.73.25,192.168.31.42,6,1316
1775492802.7943032,20.42.73.25,192.168.31.42,6,1316
1775492802.803303,192.168.31.42,20.42.73.25,6,54
1775492802.8043075,20.42.73.25,192.168.31.42,6,1316
1775492802.8083024,20.42.73.25,192.168.31.42,6,1316
1775492802.807303,20.42.73.25,192.168.31.42,6,1316
1775492802.8123019,192.168.31.42,20.42.73.25,6,54
1775492802.8133037,20.42.73.25,192.168.31.42,6,1179
1775492802.8173037,20.42.73.25,192.168.31.42,6,1316
1775492802.8233008,20.42.73.25,192.168.31.42,6,1179
1775492802.8403013,192.168.31.42,20.42.73.25,6,54
1775492802.841301,192.168.31.167,224.0.0.251,17,438
1775492802.8583014,192.168.31.42,20.42.73.25,6,212
1775492802.8653038,192.168.31.167,224.0.0.251,17,438
1775492802.8733015,192.168.31.42,20.42.73.25,6,212
1775492803.1403058,20.42.73.25,192.168.31.42,6,105
1775492803.1463056,20.42.73.25,192.168.31.42,6,105
1775492803.16532,192.168.31.42,20.42.73.25,6,54

1775492803.1713006,192.168.31.42,20.42.73.25,6,986
1775492803.1723013,192.168.31.42,20.42.73.25,6,986
1775492803.4170601,192.168.31.124,255.255.255.255,17,262
1775492803.424064,20.42.73.25,192.168.31.42,6,507
1775492803.4330618,192.168.31.124,255.255.255.255,17,262
1775492803.4390643,192.168.31.42,20.42.73.25,6,54
1775492803.4400635,20.42.73.25,192.168.31.42,6,507
1775492803.445065,192.168.31.42,20.42.73.25,6,54
1775492803.7724857,192.168.31.42,192.168.31.255,17,92
1775492803.78149,192.168.31.42,192.168.31.255,17,92
1775492803.832187,192.168.31.167,224.0.0.251,17,358
1775492803.8532455,192.168.31.167,224.0.0.251,17,358
1775492803.975978,20.207.73.85,192.168.31.42,6,93
1775492803.975978,20.207.73.85,192.168.31.42,6,93
1775492803.9850087,192.168.31.42,20.207.73.85,6,54
1775492803.9880116,192.168.31.42,20.207.73.85,6,54
1775492804.0230196,20.207.73.85,192.168.31.42,6,54
1775492804.0230196,20.207.73.85,192.168.31.42,6,54
1775492804.0345511,20.207.73.85,192.168.31.42,6,78
1775492804.0415552,192.168.31.42,20.207.73.85,6,54
1775492804.0395575,20.207.73.85,192.168.31.42,6,78
1775492804.0516279,192.168.31.42,20.207.73.85,6,54
1775492804.0506318,192.168.31.42,20.207.73.85,6,54
1775492804.0566313,192.168.31.42,20.207.73.85,6,54
1775492804.1363213,192.168.31.42,20.189.173.25,6,173
1775492804.1481938,192.168.31.42,20.189.173.25,6,1336
1775492804.149179,192.168.31.42,20.189.173.25,6,173
1775492804.154183,192.168.31.42,20.189.173.25,6,1336
1775492804.1652524,192.168.31.42,20.189.173.25,6,1336
1775492804.1662524,192.168.31.42,20.189.173.25,6,1336
1775492804.1712477,192.168.31.42,20.189.173.25,6,1336
1775492804.1722474,192.168.31.42,20.189.173.25,6,1336
1775492804.1762514,192.168.31.42,20.189.173.25,6,1336
1775492804.1772494,192.168.31.42,20.189.173.25,6,1336
1775492804.18165,192.168.31.42,20.189.173.25,6,1336
1775492804.1826441,192.168.31.42,20.189.173.25,6,1336
1775492804.184626,192.168.31.42,20.189.173.25,6,1336
1775492804.184626,192.168.31.42,20.189.173.25,6,1336
1775492804.184626,192.168.31.42,20.189.173.25,6,1336
1775492804.2051876,192.168.31.42,20.189.173.25,6,1336
1775492804.2051876,192.168.31.42,20.189.173.25,6,1336
1775492804.2076864,192.168.31.42,20.189.173.25,6,1336
1775492804.215842,192.168.31.42,20.189.173.25,6,1336
1775492804.2178397,192.168.31.42,20.189.173.25,6,1336
1775492804.2228422,192.168.31.42,20.189.173.25,6,1336
1775492804.223839,192.168.31.42,20.189.173.25,6,1336
1775492804.2288392,192.168.31.42,20.189.173.25,6,1336
1775492804.2333183,192.168.31.42,20.189.173.25,6,1336
1775492804.2333183,192.168.31.42,20.189.173.25,6,1076
1775492804.2333183,192.168.31.42,20.189.173.25,6,1076
1775492804.249173,192.168.31.42,20.189.173.25,6,1336
1775492804.2501779,192.168.31.42,20.189.173.25,6,1336
1775492804.2551777,192.168.31.42,20.189.173.25,6,1336
1775492804.2571754,192.168.31.42,20.189.173.25,6,1336
1775492804.2601702,192.168.31.42,20.189.173.25,6,305
1775492804.2631779,192.168.31.42,20.189.173.25,6,305
1775492804.4047372,20.189.173.25,192.168.31.42,6,54
1775492804.4047372,20.189.173.25,192.168.31.42,6,54
1775492804.4097354,20.189.173.25,192.168.31.42,6,66
1775492804.4137344,20.189.173.25,192.168.31.42,6,66
1775492804.4157376,20.189.173.25,192.168.31.42,6,66
1775492804.4187331,20.189.173.25,192.168.31.42,6,66
1775492804.4217405,20.189.173.25,192.168.31.42,6,66
1775492804.4247398,20.189.173.25,192.168.31.42,6,66
1775492804.4287372,20.189.173.25,192.168.31.42,6,66
1775492804.431741,20.189.173.25,192.168.31.42,6,66
1775492804.4357345,20.189.173.25,192.168.31.42,6,66
1775492804.4397357,20.189.173.25,192.168.31.42,6,66
1775492804.447736,20.189.173.25,192.168.31.42,6,66
1775492804.4527402,20.189.173.25,192.168.31.42,6,66
1775492804.4577372,20.189.173.25,192.168.31.42,6,66
1775492804.4367354,20.189.173.25,192.168.31.42,6,66
1775492804.4667346,20.189.173.25,192.168.31.42,6,66
1775492804.4777367,20.189.173.25,192.168.31.42,6,54
1775492804.4857361,20.189.173.25,192.168.31.42,6,66
1775492804.4907353,20.189.173.25,192.168.31.42,6,54
1775492804.4907353,20.189.173.25,192.168.31.42,6,66
1775492804.495733,20.189.173.25,192.168.31.42,6,54
1775492804.5007331,20.189.173.25,192.168.31.42,6,66
1775492804.5057383,20.189.173.25,192.168.31.42,6,54
1775492804.5097344,20.189.173.25,192.168.31.42,6,66
1775492804.5147364,20.189.173.25,192.168.31.42,6,54
1775492804.520398,20.189.173.25,192.168.31.42,6,54
1775492804.5430808,192.168.31.42,192.168.31.255,17,92
1775492804.5430808,192.168.31.42,192.168.31.255,17,92
1775492804.6055794,20.189.173.25,192.168.31.42,6,157
1775492804.6055794,20.189.173.25,192.168.31.42,6,157
1775492804.6491206,192.168.31.1,224.0.0.1,2,50
1775492804.6611166,192.168.31.1,224.0.0.1,2,50
1775492804.7478316,192.168.31.42,20.189.173.25,6,54
1775492804.7308316,192.168.31.42,20.189.173.25,6,54
1775492804.9673152,192.168.31.167,224.0.0.251,17,438
1775492804.9653144,192.168.31.167,224.0.0.251,17,438
1775492805.0575411,192.168.31.167,224.0.0.251,17,189
1775492805.064846,192.168.31.167,224.0.0.251,17,179
1775492805.3039231,192.168.31.42,192.168.31.255,17,92
1775492805.3039231,192.168.31.42,192.168.31.255,17,92
1775492805.4506567,192.168.31.42,20.42.73.25,6,511
1775492805.4556575,192.168.31.42,20.42.73.25,6,736
1775492805.4566596,192.168.31.42,20.42.73.25,6,736
1775492805.6438787,192.168.31.42,224.0.0.22,2,54
1775492805.6438787,192.168.31.42,224.0.0.22,2,54
1775492805.7243273,20.42.73.25,192.168.31.42,6,54
1775492805.7253273,20.42.73.25,192.168.31.42,6,54
1775492805.8371506,20.42.73.25,192.168.31.42,6,551
1775492805.8371506,20.42.73.25,192.168.31.42,6,551
1775492805.8502326,192.168.31.42,20.42.73.25,6,54
1775492806.0993888,192.168.31.42,224.0.0.22,2,70
1775492806.0993888,192.168.31.42,224.0.0.22,2,70
1775492806.3028586,192.168.31.42,20.189.173.25,6,173
1775492806.3028586,192.168.31.42,20.189.173.25,6,173
1775492806.306859,192.168.31.42,20.189.173.25,6,1336
1775492806.3078587,192.168.31.42,20.189.173.25,6,1336
1775492806.311982,192.168.31.42,20.189.173.25,6,1336
1775492806.311982,192.168.31.42,20.189.173.25,6,1336
1775492806.3169816,192.168.31.42,20.189.173.25,6,1336
1775492806.317982,192.168.31.42,20.189.173.25,6,1336
1775492806.320984,192.168.31.42,20.189.173.25,6,1336
1775492806.3229835,192.168.31.42,20.189.173.25,6,1336
1775492806.3251162,192.168.31.42,20.189.173.25,6,1336
1775492806.328116,192.168.31.42,20.189.173.25,6,1336
1775492806.331114,192.168.31.42,20.189.173.25,6,1336
1775492806.3341146,192.168.31.42,20.189.173.25,6,1336
1775492806.3361151,192.168.31.42,20.189.173.25,6,1336
1775492806.3381143,192.168.31.42,20.189.173.25,6,1336
1775492806.3391862,192.168.31.42,20.189.173.25,6,1336
1775492806.3391862,192.168.31.42,20.189.173.25,6,1336
1775492806.3391862,192.168.31.42,20.189.173.25,6,1336
1775492806.3391862,192.168.31.42,20.189.173.25,6,1336
1775492806.3479054,192.168.31.42,20.189.173.25,6,1336
1775492806.3479054,192.168.31.42,20.189.173.25,6,1336
1775492806.3479054,192.168.31.42,20.189.173.25,6,1336
1775492806.3479054,192.168.31.42,20.189.173.25,6,1336
1775492806.3479054,192.168.31.42,20.189.173.25,6,1336
1775492806.3648062,192.168.31.42,20.189.173.25,6,1076
1775492806.3698049,192.168.31.42,20.189.173.25,6,1336
1775492806.3698049,192.168.31.42,20.189.173.25,6,1336
1775492806.373615,192.168.31.42,20.189.173.25,6,1336
1775492806.373615,192.168.31.42,20.189.173.25,6,1336
1775492806.3809798,192.168.31.42,20.189.173.25,6,1336
1775492806.3829775,192.168.31.42,20.189.173.25,6,1336
1775492806.386978,192.168.31.42,20.189.173.25,6,1336
1775492806.386978,192.168.31.42,20.189.173.25,6,1336
1775492806.3913057,192.168.31.42,20.189.173.25,6,1336
1775492806.3923042,192.168.31.42,20.189.173.25,6,1336
1775492806.3953083,192.168.31.42,20.189.173.25,6,1249
1775492806.3973098,192.168.31.42,20.189.173.25,6,1249
1775492806.555583,20.189.173.25,192.168.31.42,6,54
1775492806.5575836,20.189.173.25,192.168.31.42,6,54
1775492806.561578,20.189.173.25,192.168.31.42,6,54
1775492806.562582,20.189.173.25,192.168.31.42,6,54
1775492806.5634034,20.189.173.25,192.168.31.42,6,54
1775492806.5634034,20.189.173.25,192.168.31.42,6,54
1775492806.5634034,20.189.173.25,192.168.31.42,6,54
1775492806.5634034,20.189.173.25,192.168.31.42,6,54
1775492806.5634034,20.189.173.25,192.168.31.42,6,54
1775492806.5790284,20.189.173.25,192.168.31.42,6,54
1775492806.5790284,20.189.173.25,192.168.31.42,6,54
